Person_ID,Time_In_Date,Time_In,Time_Out_Date,Time_Out,Break_Hours,Hours_In_Work,Hours_Worked,Hours_Scheduled,Status
P0000101,13/12/2023,8:01:21 am,13/12/2023,4:05:39 pm,0.5,8.07,7.57,7.5,Approved
P0000101,14/12/2023,7:58:47 am,14/12/2023,4:06:20 pm,0.5,8.13,7.63,7.5,Approved
P0000101,15/12/2023,8:10:46 am,15/12/2023,4:08:45 pm,0.5,7.97,7.47,7.5,Approved
P0000101,18/12/2023,7:53:40 am,18/12/2023,4:02:34 pm,0.5,8.15,7.65,7.5,Approved
P0000101,19/12/2023,7:53:08 am,19/12/2023,4:05:45 pm,0.5,8.21,7.71,7.5,Approved
P0000101,20/12/2023,8:05:46 am,20/12/2023,4:06:05 pm,0.5,8.01,7.51,7.5,Approved
P0000101,21/12/2023,8:03:31 am,21/12/2023,4:06:23 pm,0.5,8.05,7.55,7.5,Approved
P0000101,22/12/2023,8:07:39 am,22/12/2023,4:05:16 pm,0.5,7.96,7.46,7.5,Approved
P0000101,25/12/2023,8:08:42 am,25/12/2023,4:10:12 pm,0.5,8.03,7.53,7.5,Approved
P0000101,26/12/2023,7:52:04 am,26/12/2023,4:01:55 pm,0.5,8.16,7.66,7.5,Approved
P0000101,27/12/2023,8:07:51 am,27/12/2023,4:03:14 pm,0.5,7.92,7.42,7.5,Approved
P0000101,28/12/2023,8:09:32 am,28/12/2023,4:02:54 pm,0.5,7.89,7.39,7.5,Approved
P0000101,29/12/2023,7:54:13 am,29/12/2023,4:04:17 pm,0.5,8.17,7.67,7.5,Approved
P0000101,01/01/2024,7:59:19 am,01/01/2024,4:09:16 pm,0.5,8.17,7.67,7.5,Approved
P0000101,02/01/2024,8:03:54 am,02/01/2024,4:05:17 pm,0.5,8.02,7.52,7.5,Approved
P0000101,03/01/2024,8:00:30 am,03/01/2024,4:10:28 pm,0.5,8.17,7.67,7.5,Approved
P0000101,04/01/2024,7:51:07 am,04/01/2024,4:04:02 pm,0.5,8.22,7.72,7.5,Approved
P0000101,05/01/2024,8:04:02 am,05/01/2024,4:08:38 pm,0.5,8.08,7.58,7.5,Approved
P0000101,08/01/2024,7:49:20 am,08/01/2024,4:06:58 pm,0.5,8.29,7.79,7.5,Approved
P0000101,09/01/2024,7:56:19 am,09/01/2024,4:06:33 pm,0.5,8.17,7.67,7.5,Approved
P0000101,10/01/2024,8:01:41 am,10/01/2024,4:04:34 pm,0.5,8.05,7.55,7.5,Approved
P0000101,11/01/2024,8:04:04 am,11/01/2024,4:02:17 pm,0.5,7.97,7.47,7.5,Approved
P0000101,12/01/2024,7:51:15 am,12/01/2024,4:06:19 pm,0.5,8.25,7.75,7.5,Approved
P0000101,15/01/2024,7:52:39 am,15/01/2024,4:07:38 pm,0.5,8.25,7.75,7.5,Approved
P0000101,16/01/2024,7:59:22 am,16/01/2024,4:07:31 pm,0.5,8.14,7.64,7.5,Approved
P0000101,17/01/2024,8:00:50 am,17/01/2024,4:06:49 pm,0.5,8.1,7.6,7.5,Approved
P0000101,18/01/2024,8:04:40 am,18/01/2024,4:06:26 pm,0.5,8.03,7.53,7.5,Approved
P0000101,19/01/2024,7:54:44 am,19/01/2024,4:02:40 pm,0.5,8.13,7.63,7.5,Approved
P0000101,22/01/2024,8:10:11 am,22/01/2024,4:01:34 pm,0.5,7.86,7.36,7.5,Approved
P0000101,23/01/2024,7:54:17 am,23/01/2024,4:02:08 pm,0.5,8.13,7.63,7.5,Approved
P0000101,24/01/2024,7:59:46 am,24/01/2024,4:05:15 pm,0.5,8.09,7.59,7.5,Approved
P0000101,25/01/2024,8:04:29 am,25/01/2024,4:05:48 pm,0.5,8.02,7.52,7.5,Approved
P0000101,26/01/2024,8:01:43 am,26/01/2024,4:01:41 pm,0.5,8,7.5,7.5,Approved
P0000101,29/01/2024,8:06:21 am,29/01/2024,4:05:42 pm,0.5,7.99,7.49,7.5,Approved
P0000101,30/01/2024,7:50:49 am,30/01/2024,4:03:06 pm,0.5,8.2,7.7,7.5,Approved
P0000101,31/01/2024,7:55:53 am,31/01/2024,4:09:46 pm,0.5,8.23,7.73,7.5,Approved
P0000101,01/02/2024,8:08:02 am,01/02/2024,4:08:02 pm,0.5,8,7.5,7.5,Approved
P0000101,02/02/2024,7:53:04 am,02/02/2024,4:05:48 pm,0.5,8.21,7.71,7.5,Approved
P0000101,05/02/2024,7:59:55 am,05/02/2024,4:01:35 pm,0.5,8.03,7.53,7.5,Approved
P0000101,06/02/2024,8:08:56 am,06/02/2024,4:09:39 pm,0.5,8.01,7.51,7.5,Approved
P0000101,07/02/2024,8:04:58 am,07/02/2024,4:06:54 pm,0.5,8.03,7.53,7.5,Approved
P0000101,08/02/2024,8:07:35 am,08/02/2024,4:01:05 pm,0.5,7.89,7.39,7.5,Approved
P0000101,09/02/2024,8:09:56 am,09/02/2024,4:09:02 pm,0.5,7.99,7.49,7.5,Approved
P0000101,12/02/2024,7:53:37 am,12/02/2024,4:03:11 pm,0.5,8.16,7.66,7.5,Approved
P0000101,13/02/2024,7:55:49 am,13/02/2024,4:10:38 pm,0.5,8.25,7.75,7.5,Approved
P0000101,14/02/2024,7:58:56 am,14/02/2024,4:10:09 pm,0.5,8.19,7.69,7.5,Approved
P0000101,15/02/2024,7:49:04 am,15/02/2024,4:01:39 pm,0.5,8.21,7.71,7.5,Approved
P0000101,16/02/2024,8:08:22 am,16/02/2024,4:03:51 pm,0.5,7.92,7.42,7.5,Approved
P0000101,19/02/2024,7:55:41 am,19/02/2024,4:08:23 pm,0.5,8.21,7.71,7.5,Approved
P0000101,20/02/2024,7:52:25 am,20/02/2024,4:02:49 pm,0.5,8.17,7.67,7.5,Approved
P0000101,21/02/2024,7:57:44 am,21/02/2024,4:09:25 pm,0.5,8.19,7.69,7.5,Approved
P0000101,22/02/2024,7:56:49 am,22/02/2024,4:10:54 pm,0.5,8.23,7.73,7.5,Approved
P0000101,23/02/2024,8:00:25 am,23/02/2024,4:03:57 pm,0.5,8.06,7.56,7.5,Approved
P0000101,26/02/2024,8:01:54 am,26/02/2024,4:02:44 pm,0.5,8.01,7.51,7.5,Approved
P0000101,27/02/2024,7:53:37 am,27/02/2024,4:01:35 pm,0.5,8.13,7.63,7.5,Approved
P0000101,28/02/2024,8:01:30 am,28/02/2024,4:10:17 pm,0.5,8.15,7.65,7.5,Approved
P0000101,29/02/2024,8:02:42 am,29/02/2024,4:01:34 pm,0.5,7.98,7.48,7.5,Approved
P0000101,01/03/2024,8:05:36 am,01/03/2024,4:02:13 pm,0.5,7.94,7.44,7.5,Approved
P0000101,04/03/2024,8:09:05 am,04/03/2024,4:08:57 pm,0.5,8,7.5,7.5,Approved
P0000101,05/03/2024,8:02:06 am,05/03/2024,4:04:35 pm,0.5,8.04,7.54,7.5,Approved
P0000101,06/03/2024,7:51:51 am,06/03/2024,4:03:35 pm,0.5,8.2,7.7,7.5,Approved
P0000101,07/03/2024,7:56:19 am,07/03/2024,4:02:54 pm,0.5,8.11,7.61,7.5,Approved
P0000101,08/03/2024,8:00:39 am,08/03/2024,4:10:20 pm,0.5,8.16,7.66,7.5,Approved
P0000101,11/03/2024,7:57:45 am,11/03/2024,4:08:53 pm,0.5,8.19,7.69,7.5,Approved
P0000101,12/03/2024,8:01:20 am,12/03/2024,4:02:46 pm,0.5,8.02,7.52,7.5,Approved
P0000101,13/03/2024,8:05:18 am,13/03/2024,4:03:48 pm,0.5,7.97,7.47,7.5,Approved
P0000101,14/03/2024,8:02:40 am,14/03/2024,4:08:08 pm,0.5,8.09,7.59,7.5,Approved
P0000101,15/03/2024,8:10:21 am,15/03/2024,4:09:26 pm,0.5,7.98,7.48,7.5,Approved
P0000101,18/03/2024,8:10:24 am,18/03/2024,4:04:30 pm,0.5,7.9,7.4,7.5,Approved
P0000101,19/03/2024,8:06:14 am,19/03/2024,4:01:08 pm,0.5,7.91,7.41,7.5,Approved
P0000101,20/03/2024,7:57:03 am,20/03/2024,4:00:05 pm,0.5,8.05,7.55,7.5,Approved
P0000101,21/03/2024,7:50:38 am,21/03/2024,4:07:10 pm,0.5,8.28,7.78,7.5,Approved
P0000101,22/03/2024,7:58:33 am,22/03/2024,4:04:49 pm,0.5,8.1,7.6,7.5,Approved
P0000101,25/03/2024,7:58:43 am,25/03/2024,4:00:06 pm,0.5,8.02,7.52,7.5,Approved
P0000101,26/03/2024,7:58:59 am,26/03/2024,4:07:50 pm,0.5,8.15,7.65,7.5,Approved
P0000101,27/03/2024,8:06:56 am,27/03/2024,4:01:54 pm,0.5,7.92,7.42,7.5,Approved
P0000101,28/03/2024,8:08:17 am,28/03/2024,4:06:09 pm,0.5,7.96,7.46,7.5,Approved
P0000101,29/03/2024,7:59:14 am,29/03/2024,4:02:05 pm,0.5,8.05,7.55,7.5,Approved
P0000101,01/04/2024,8:00:24 am,01/04/2024,4:09:56 pm,0.5,8.16,7.66,7.5,Approved
P0000101,02/04/2024,8:05:19 am,02/04/2024,4:04:08 pm,0.5,7.98,7.48,7.5,Approved
P0000101,03/04/2024,7:52:44 am,03/04/2024,4:00:45 pm,0.5,8.13,7.63,7.5,Approved
P0000101,04/04/2024,7:58:30 am,04/04/2024,4:08:58 pm,0.5,8.17,7.67,7.5,Approved
P0000101,05/04/2024,8:04:40 am,05/04/2024,4:04:05 pm,0.5,7.99,7.49,7.5,Approved
P0000101,08/04/2024,7:54:07 am,08/04/2024,4:07:49 pm,0.5,8.23,7.73,7.5,Approved
P0000101,09/04/2024,7:50:49 am,09/04/2024,4:00:17 pm,0.5,8.16,7.66,7.5,Approved
P0000101,10/04/2024,7:55:46 am,10/04/2024,4:01:03 pm,0.5,8.09,7.59,7.5,Approved
P0000101,11/04/2024,8:07:13 am,11/04/2024,4:03:43 pm,0.5,7.94,7.44,7.5,Approved
P0000101,12/04/2024,8:01:53 am,12/04/2024,4:09:02 pm,0.5,8.12,7.62,7.5,Approved
P0000101,15/04/2024,8:10:25 am,15/04/2024,4:07:49 pm,0.5,7.96,7.46,7.5,Approved
P0000101,16/04/2024,7:57:09 am,16/04/2024,4:05:31 pm,0.5,8.14,7.64,7.5,Approved
P0000101,17/04/2024,8:05:44 am,17/04/2024,4:01:02 pm,0.5,7.92,7.42,7.5,Approved
P0000101,18/04/2024,7:49:16 am,18/04/2024,4:10:23 pm,0.5,8.35,7.85,7.5,Approved
P0000101,19/04/2024,7:56:13 am,19/04/2024,4:10:21 pm,0.5,8.24,7.74,7.5,Approved
P0000101,22/04/2024,7:57:56 am,22/04/2024,4:02:17 pm,0.5,8.07,7.57,7.5,Approved
P0000101,23/04/2024,8:10:13 am,23/04/2024,4:00:55 pm,0.5,7.84,7.34,7.5,Approved
P0000101,24/04/2024,8:09:32 am,24/04/2024,4:05:36 pm,0.5,7.93,7.43,7.5,Approved
P0000101,25/04/2024,7:49:55 am,25/04/2024,4:04:32 pm,0.5,8.24,7.74,7.5,Approved
P0000101,26/04/2024,7:57:18 am,26/04/2024,4:06:35 pm,0.5,8.15,7.65,7.5,Approved
P0000101,29/04/2024,8:04:47 am,29/04/2024,4:01:07 pm,0.5,7.94,7.44,7.5,Approved
P0000101,30/04/2024,7:56:06 am,30/04/2024,4:07:17 pm,0.5,8.19,7.69,7.5,Approved
P0000101,01/05/2024,7:50:03 am,01/05/2024,4:04:51 pm,0.5,8.25,7.75,7.5,Approved
P0000101,02/05/2024,7:49:19 am,02/05/2024,4:07:48 pm,0.5,8.31,7.81,7.5,Approved
P0000101,03/05/2024,7:51:08 am,03/05/2024,4:00:40 pm,0.5,8.16,7.66,7.5,Approved
P0000101,06/05/2024,8:07:05 am,06/05/2024,4:08:34 pm,0.5,8.02,7.52,7.5,Approved
P0000101,07/05/2024,8:02:39 am,07/05/2024,4:02:00 pm,0.5,7.99,7.49,7.5,Approved
P0000101,08/05/2024,7:52:48 am,08/05/2024,4:03:23 pm,0.5,8.18,7.68,7.5,Approved
P0000101,09/05/2024,8:03:58 am,09/05/2024,4:00:13 pm,0.5,7.94,7.44,7.5,Approved
P0000101,10/05/2024,7:58:04 am,10/05/2024,4:08:52 pm,0.5,8.18,7.68,7.5,Approved
P0000101,13/05/2024,8:01:15 am,13/05/2024,4:03:03 pm,0.5,8.03,7.53,7.5,Approved
P0000101,14/05/2024,8:05:53 am,14/05/2024,4:10:14 pm,0.5,8.07,7.57,7.5,Approved
P0000101,15/05/2024,8:07:02 am,15/05/2024,4:09:34 pm,0.5,8.04,7.54,7.5,Approved
P0000101,16/05/2024,8:05:42 am,16/05/2024,4:07:48 pm,0.5,8.03,7.53,7.5,Approved
P0000101,17/05/2024,7:57:21 am,17/05/2024,4:01:54 pm,0.5,8.08,7.58,7.5,Approved
P0000101,20/05/2024,8:00:05 am,20/05/2024,4:07:43 pm,0.5,8.13,7.63,7.5,Approved
P0000101,21/05/2024,8:01:46 am,21/05/2024,4:09:28 pm,0.5,8.13,7.63,7.5,Approved
P0000101,22/05/2024,8:06:03 am,22/05/2024,4:01:51 pm,0.5,7.93,7.43,7.5,Approved
P0000101,23/05/2024,7:56:25 am,23/05/2024,4:01:15 pm,0.5,8.08,7.58,7.5,Approved
P0000101,24/05/2024,7:52:35 am,24/05/2024,4:09:48 pm,0.5,8.29,7.79,7.5,Approved
P0000101,27/05/2024,7:52:01 am,27/05/2024,4:06:39 pm,0.5,8.24,7.74,7.5,Approved
P0000101,28/05/2024,8:00:30 am,28/05/2024,4:07:58 pm,0.5,8.12,7.62,7.5,Approved
P0000101,29/05/2024,8:03:04 am,29/05/2024,4:03:58 pm,0.5,8.02,7.52,7.5,Approved
P0000101,30/05/2024,8:03:51 am,30/05/2024,4:01:13 pm,0.5,7.96,7.46,7.5,Approved
P0000101,31/05/2024,7:52:35 am,31/05/2024,4:02:53 pm,0.5,8.17,7.67,7.5,Approved
P0000101,03/06/2024,8:05:04 am,03/06/2024,4:10:08 pm,0.5,8.08,7.58,7.5,Approved
P0000101,04/06/2024,8:01:18 am,04/06/2024,4:07:56 pm,0.5,8.11,7.61,7.5,Approved
P0000101,05/06/2024,8:01:17 am,05/06/2024,4:06:01 pm,0.5,8.08,7.58,7.5,Approved
P0000101,06/06/2024,7:49:43 am,06/06/2024,4:10:40 pm,0.5,8.35,7.85,7.5,Approved
P0000101,07/06/2024,8:06:10 am,07/06/2024,4:07:54 pm,0.5,8.03,7.53,7.5,Approved
P0000101,10/06/2024,8:01:13 am,10/06/2024,4:08:36 pm,0.5,8.12,7.62,7.5,Approved
P0000101,11/06/2024,8:09:01 am,11/06/2024,4:07:13 pm,0.5,7.97,7.47,7.5,Approved
P0000101,12/06/2024,8:08:57 am,12/06/2024,4:04:20 pm,0.5,7.92,7.42,7.5,Approved
P0000101,13/06/2024,8:04:27 am,13/06/2024,4:09:35 pm,0.5,8.09,7.59,7.5,Approved
P0000101,14/06/2024,8:00:17 am,14/06/2024,4:00:30 pm,0.5,8,7.5,7.5,Approved
P0000101,17/06/2024,7:55:32 am,17/06/2024,4:06:59 pm,0.5,8.19,7.69,7.5,Approved
P0000101,18/06/2024,7:53:23 am,18/06/2024,4:07:22 pm,0.5,8.23,7.73,7.5,Approved
P0000101,19/06/2024,7:59:55 am,19/06/2024,4:08:41 pm,0.5,8.15,7.65,7.5,Approved
P0000101,20/06/2024,8:04:23 am,20/06/2024,4:07:49 pm,0.5,8.06,7.56,7.5,Approved
P0000101,21/06/2024,8:06:37 am,21/06/2024,4:06:20 pm,0.5,8,7.5,7.5,Approved
P0000101,24/06/2024,7:58:00 am,24/06/2024,4:09:45 pm,0.5,8.2,7.7,7.5,Approved
P0000101,25/06/2024,8:00:21 am,25/06/2024,4:04:22 pm,0.5,8.07,7.57,7.5,Approved
P0000101,26/06/2024,7:55:58 am,26/06/2024,4:07:50 pm,0.5,8.2,7.7,7.5,Approved
P0000101,27/06/2024,7:52:58 am,27/06/2024,4:05:18 pm,0.5,8.21,7.71,7.5,Approved
P0000101,28/06/2024,8:08:00 am,28/06/2024,4:02:46 pm,0.5,7.91,7.41,7.5,Approved
P0000101,01/07/2024,7:55:22 am,01/07/2024,4:01:23 pm,0.5,8.1,7.6,7.5,Approved
P0000101,02/07/2024,7:53:35 am,02/07/2024,4:01:47 pm,0.5,8.14,7.64,7.5,Approved
P0000101,03/07/2024,7:51:13 am,03/07/2024,4:08:46 pm,0.5,8.29,7.79,7.5,Approved
P0000101,04/07/2024,8:04:53 am,04/07/2024,4:03:02 pm,0.5,7.97,7.47,7.5,Approved
P0000101,05/07/2024,8:09:09 am,05/07/2024,4:00:05 pm,0.5,7.85,7.35,7.5,Approved
P0000101,08/07/2024,8:09:49 am,08/07/2024,4:04:12 pm,0.5,7.91,7.41,7.5,Approved
P0000101,09/07/2024,8:02:06 am,09/07/2024,4:04:58 pm,0.5,8.05,7.55,7.5,Approved
P0000101,10/07/2024,8:04:34 am,10/07/2024,4:10:48 pm,0.5,8.1,7.6,7.5,Approved
P0000101,11/07/2024,8:09:11 am,11/07/2024,4:01:36 pm,0.5,7.87,7.37,7.5,Approved
P0000101,12/07/2024,7:51:21 am,12/07/2024,4:04:40 pm,0.5,8.22,7.72,7.5,Approved
P0000101,15/07/2024,8:05:58 am,15/07/2024,4:04:13 pm,0.5,7.97,7.47,7.5,Approved
P0000101,16/07/2024,8:03:48 am,16/07/2024,4:01:15 pm,0.5,7.96,7.46,7.5,Approved
P0000101,17/07/2024,7:50:39 am,17/07/2024,4:00:27 pm,0.5,8.16,7.66,7.5,Approved
P0000101,18/07/2024,7:49:50 am,18/07/2024,4:09:31 pm,0.5,8.33,7.83,7.5,Approved
P0000101,19/07/2024,8:07:38 am,19/07/2024,4:00:09 pm,0.5,7.88,7.38,7.5,Approved
P0000101,22/07/2024,8:09:31 am,22/07/2024,4:03:38 pm,0.5,7.9,7.4,7.5,Approved
P0000101,23/07/2024,7:54:50 am,23/07/2024,4:08:49 pm,0.5,8.23,7.73,7.5,Approved
P0000101,24/07/2024,7:52:42 am,24/07/2024,4:05:56 pm,0.5,8.22,7.72,7.5,Approved
P0000101,25/07/2024,8:08:17 am,25/07/2024,4:08:01 pm,0.5,8,7.5,7.5,Approved
P0000101,26/07/2024,7:57:14 am,26/07/2024,4:02:42 pm,0.5,8.09,7.59,7.5,Approved
P0000101,29/07/2024,7:57:27 am,29/07/2024,4:02:25 pm,0.5,8.08,7.58,7.5,Approved
P0000101,30/07/2024,7:52:00 am,30/07/2024,4:08:15 pm,0.5,8.27,7.77,7.5,Approved
P0000101,31/07/2024,7:49:31 am,31/07/2024,4:10:57 pm,0.5,8.36,7.86,7.5,Approved
P0000101,01/08/2024,8:10:22 am,01/08/2024,4:07:48 pm,0.5,7.96,7.46,7.5,Approved
P0000101,02/08/2024,8:02:43 am,02/08/2024,4:03:30 pm,0.5,8.01,7.51,7.5,Approved
P0000101,05/08/2024,8:06:29 am,05/08/2024,4:03:34 pm,0.5,7.95,7.45,7.5,Approved
P0000101,06/08/2024,8:07:23 am,06/08/2024,4:02:21 pm,0.5,7.92,7.42,7.5,Approved
P0000101,07/08/2024,8:02:29 am,07/08/2024,4:01:02 pm,0.5,7.98,7.48,7.5,Approved
P0000101,08/08/2024,8:01:34 am,08/08/2024,4:02:57 pm,0.5,8.02,7.52,7.5,Approved
P0000101,09/08/2024,7:51:33 am,09/08/2024,4:07:29 pm,0.5,8.27,7.77,7.5,Approved
P0000101,12/08/2024,8:06:33 am,12/08/2024,4:09:39 pm,0.5,8.05,7.55,7.5,Approved
P0000101,13/08/2024,7:50:55 am,13/08/2024,4:00:21 pm,0.5,8.16,7.66,7.5,Approved
P0000101,14/08/2024,7:57:24 am,14/08/2024,4:05:23 pm,0.5,8.13,7.63,7.5,Approved
P0000101,15/08/2024,8:00:15 am,15/08/2024,4:06:06 pm,0.5,8.1,7.6,7.5,Approved
P0000101,16/08/2024,7:53:47 am,16/08/2024,4:02:41 pm,0.5,8.15,7.65,7.5,Approved
P0000101,19/08/2024,7:59:31 am,19/08/2024,4:08:46 pm,0.5,8.15,7.65,7.5,Approved
P0000101,20/08/2024,7:53:10 am,20/08/2024,4:01:23 pm,0.5,8.14,7.64,7.5,Approved
P0000101,21/08/2024,7:51:42 am,21/08/2024,4:01:43 pm,0.5,8.17,7.67,7.5,Approved
P0000101,22/08/2024,8:09:51 am,22/08/2024,4:01:22 pm,0.5,7.86,7.36,7.5,Approved
P0000101,23/08/2024,7:57:57 am,23/08/2024,4:04:04 pm,0.5,8.1,7.6,7.5,Approved
P0000101,26/08/2024,8:08:41 am,26/08/2024,4:09:31 pm,0.5,8.01,7.51,7.5,Approved
P0000101,27/08/2024,7:59:18 am,27/08/2024,4:04:18 pm,0.5,8.08,7.58,7.5,Approved
P0000101,28/08/2024,8:05:06 am,28/08/2024,4:02:34 pm,0.5,7.96,7.46,7.5,Approved
P0000101,29/08/2024,8:04:56 am,29/08/2024,4:05:47 pm,0.5,8.01,7.51,7.5,Approved
P0000101,30/08/2024,7:50:54 am,30/08/2024,4:00:39 pm,0.5,8.16,7.66,7.5,Approved
P0000101,02/09/2024,7:57:10 am,02/09/2024,4:05:17 pm,0.5,8.14,7.64,7.5,Approved
P0000101,03/09/2024,7:50:10 am,03/09/2024,4:07:41 pm,0.5,8.29,7.79,7.5,Approved
P0000101,04/09/2024,8:06:08 am,04/09/2024,4:04:50 pm,0.5,7.98,7.48,7.5,Approved
P0000101,05/09/2024,7:49:14 am,05/09/2024,4:02:40 pm,0.5,8.22,7.72,7.5,Approved
P0000101,06/09/2024,8:09:23 am,06/09/2024,4:05:26 pm,0.5,7.93,7.43,7.5,Approved
P0000101,09/09/2024,7:49:32 am,09/09/2024,4:09:24 pm,0.5,8.33,7.83,7.5,Approved
P0000101,10/09/2024,7:57:12 am,10/09/2024,4:08:01 pm,0.5,8.18,7.68,7.5,Approved
P0000101,11/09/2024,7:53:17 am,11/09/2024,4:02:57 pm,0.5,8.16,7.66,7.5,Approved
P0000101,12/09/2024,8:08:54 am,12/09/2024,4:09:41 pm,0.5,8.01,7.51,7.5,Approved
P0000101,13/09/2024,8:03:19 am,13/09/2024,4:10:42 pm,0.5,8.12,7.62,7.5,Approved
P0000101,16/09/2024,7:54:48 am,16/09/2024,4:09:40 pm,0.5,8.25,7.75,7.5,Approved
P0000101,17/09/2024,8:00:26 am,17/09/2024,4:01:44 pm,0.5,8.02,7.52,7.5,Approved
P0000101,18/09/2024,8:07:07 am,18/09/2024,4:04:51 pm,0.5,7.96,7.46,7.5,Approved
P0000101,19/09/2024,7:51:24 am,19/09/2024,4:00:24 pm,0.5,8.15,7.65,7.5,Approved
P0000101,20/09/2024,7:54:54 am,20/09/2024,4:04:38 pm,0.5,8.16,7.66,7.5,Approved
P0000101,23/09/2024,8:00:52 am,23/09/2024,4:07:32 pm,0.5,8.11,7.61,7.5,Approved
P0000101,24/09/2024,8:08:58 am,24/09/2024,4:00:05 pm,0.5,7.85,7.35,7.5,Approved
P0000101,25/09/2024,7:49:00 am,25/09/2024,4:04:05 pm,0.5,8.25,7.75,7.5,Approved
P0000101,26/09/2024,7:51:04 am,26/09/2024,4:08:17 pm,0.5,8.29,7.79,7.5,Approved
P0000101,27/09/2024,8:02:39 am,27/09/2024,4:04:02 pm,0.5,8.02,7.52,7.5,Approved
P0000101,30/09/2024,8:05:01 am,30/09/2024,4:03:20 pm,0.5,7.97,7.47,7.5,Approved
P0000101,01/10/2024,7:55:28 am,01/10/2024,4:05:54 pm,0.5,8.17,7.67,7.5,Approved
P0000101,02/10/2024,7:57:33 am,02/10/2024,4:05:42 pm,0.5,8.14,7.64,7.5,Approved
P0000101,03/10/2024,8:10:03 am,03/10/2024,4:02:12 pm,0.5,7.87,7.37,7.5,Approved
P0000101,04/10/2024,7:52:44 am,04/10/2024,4:03:35 pm,0.5,8.18,7.68,7.5,Approved
P0000101,07/10/2024,8:01:17 am,07/10/2024,4:02:22 pm,0.5,8.02,7.52,7.5,Approved
P0000101,08/10/2024,7:53:14 am,08/10/2024,4:02:06 pm,0.5,8.15,7.65,7.5,Approved
P0000101,09/10/2024,7:53:02 am,09/10/2024,4:04:01 pm,0.5,8.18,7.68,7.5,Approved
P0000101,10/10/2024,8:02:18 am,10/10/2024,4:01:53 pm,0.5,7.99,7.49,7.5,Approved
P0000101,11/10/2024,8:00:20 am,11/10/2024,4:04:45 pm,0.5,8.07,7.57,7.5,Approved
P0000101,14/10/2024,7:56:11 am,14/10/2024,4:01:19 pm,0.5,8.09,7.59,7.5,Approved
P0000101,15/10/2024,8:06:34 am,15/10/2024,4:05:41 pm,0.5,7.99,7.49,7.5,Approved
P0000101,16/10/2024,7:50:10 am,16/10/2024,4:08:29 pm,0.5,8.31,7.81,7.5,Approved
P0000101,17/10/2024,8:01:18 am,17/10/2024,4:01:42 pm,0.5,8.01,7.51,7.5,Approved
P0000101,18/10/2024,7:50:34 am,18/10/2024,4:03:57 pm,0.5,8.22,7.72,7.5,Approved
P0000101,21/10/2024,7:54:11 am,21/10/2024,4:04:31 pm,0.5,8.17,7.67,7.5,Approved
P0000101,22/10/2024,7:51:46 am,22/10/2024,4:04:30 pm,0.5,8.21,7.71,7.5,Approved
P0000101,23/10/2024,8:08:59 am,23/10/2024,4:05:22 pm,0.5,7.94,7.44,7.5,Approved
P0000101,24/10/2024,8:03:37 am,24/10/2024,4:08:12 pm,0.5,8.08,7.58,7.5,Approved
P0000101,25/10/2024,8:05:36 am,25/10/2024,4:06:16 pm,0.5,8.01,7.51,7.5,Approved
P0000101,28/10/2024,7:50:12 am,28/10/2024,4:10:00 pm,0.5,8.33,7.83,7.5,Approved
P0000101,29/10/2024,7:50:51 am,29/10/2024,4:06:26 pm,0.5,8.26,7.76,7.5,Approved
P0000101,30/10/2024,8:05:19 am,30/10/2024,4:06:48 pm,0.5,8.02,7.52,7.5,Approved
P0000101,31/10/2024,8:01:24 am,31/10/2024,4:00:06 pm,0.5,7.98,7.48,7.5,Approved
P0000101,01/11/2024,8:09:46 am,01/11/2024,4:01:25 pm,0.5,7.86,7.36,7.5,Approved
P0000101,04/11/2024,8:01:23 am,04/11/2024,4:06:18 pm,0.5,8.08,7.58,7.5,Approved
P0000101,05/11/2024,7:54:30 am,05/11/2024,4:08:08 pm,0.5,8.23,7.73,7.5,Approved
P0000101,06/11/2024,7:54:50 am,06/11/2024,4:00:27 pm,0.5,8.09,7.59,7.5,Approved
P0000101,07/11/2024,8:08:04 am,07/11/2024,4:10:28 pm,0.5,8.04,7.54,7.5,Approved
P0000101,08/11/2024,8:05:45 am,08/11/2024,4:06:58 pm,0.5,8.02,7.52,7.5,Approved
P0000101,11/11/2024,7:50:17 am,11/11/2024,4:09:05 pm,0.5,8.31,7.81,7.5,Approved
P0000101,12/11/2024,7:54:20 am,12/11/2024,4:01:41 pm,0.5,8.12,7.62,7.5,Approved
P0000101,13/11/2024,7:58:26 am,13/11/2024,4:07:02 pm,0.5,8.14,7.64,7.5,Approved
P0000101,14/11/2024,8:00:36 am,14/11/2024,4:07:57 pm,0.5,8.12,7.62,7.5,Approved
P0000101,15/11/2024,7:51:23 am,15/11/2024,4:00:56 pm,0.5,8.16,7.66,7.5,Approved
P0000102,02/01/2023,7:59:42 am,02/01/2023,4:02:44 pm,0.5,8.05,7.55,7.5,Approved
P0000102,03/01/2023,8:03:21 am,03/01/2023,4:09:31 pm,0.5,8.1,7.6,7.5,Approved
P0000102,04/01/2023,7:56:04 am,04/01/2023,4:04:18 pm,0.5,8.14,7.64,7.5,Approved
P0000102,05/01/2023,8:07:55 am,05/01/2023,4:03:38 pm,0.5,7.93,7.43,7.5,Approved
P0000102,06/01/2023,8:00:34 am,06/01/2023,4:06:40 pm,0.5,8.1,7.6,7.5,Approved
